id,ean,title,title_gr,brand,cat1,cat2,cat3,subcategory,unit_basis,pack_size_ml,organic,vegan,vegetarian,gluten_free,lactose_free,kosher,meat_free,image_url,first_seen,last_seen,delisted_on
610422,5290589104496,Smart Fan Multiple Function Comfort Fan on Desk Dark Blue CE,Smart Fan Επιτραπέζιος Ανεμιστήρας Πολλαπλών Λειτουργιών Σκούρο Μπλε CE,Smart Fan,Homeware,Electrical Appliances,Heating & Cooling,Fans,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610422.jpg,2026-09-12,2026-09-18,
610429,5290263183496,Sunlight Led Lamp 17W 6500K 2500lm Ε27 Daylight CE,Sunlight Led Λάμπα 17W 6500K 2500lm Ε27 Daylight CE,Sunlight,Homeware,Houseware,Electrical,Electrical,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610429.jpg,2026-09-12,2026-09-18,
610430,5290263183502,Sunlight Led Lamp 17W 6500K 2500lm B22 Daylight CE,Sunlight Led Λάμπα 17W 6500K 2500lm B22 Daylight CE,Sunlight,Homeware,Houseware,Electrical,Electrical,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610430.jpg,2026-09-12,2026-09-18,
610431,5290263183519,Sunlight Led Lamp 17W 3000K 2500lm Ε27 Warm White CE,Sunlight Led Λάμπα 17W 3000K 2500lm Ε27 Warm White CE,Sunlight,Homeware,Houseware,Electrical,Electrical,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610431.jpg,2026-09-12,2026-09-18,
610432,5290263183526,Sunlight Led Lamp 17W 3000K 2500lm B22 Warm White CE,Sunlight Led Λάμπα 17W 3000K 2500lm B22 Warm White CE,Sunlight,Homeware,Houseware,Electrical,Electrical,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610432.jpg,2026-09-12,2026-09-18,
610433,5290263183533,Sunlight Led Lamp 17W 4000K 2500lm Ε27 Cool White CE,Sunlight Led Λάμπα 17W 4000K 2500lm Ε27 Cool White CE,Sunlight,Homeware,Houseware,Electrical,Electrical,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610433.jpg,2026-09-12,2026-09-18,
610459,5601635409029,Sonecol Clothes Dryer 20 m,Sonecol Απλώστρα 20 m,Sonecol,Homeware,Houseware,Airers & Dryers,Airers & Dryers,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610459.jpg,2026-09-12,2026-09-18,
610461,8009404268049,Tontarelli Swing Dustbin 12 L,Tontarelli Κάδος Απορριμμάτων με Περιστρεφόμενο Καπάκι 12 L,Tontarelli,Homeware,Houseware,Bins,Bins,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610461.jpg,2026-09-12,2026-09-18,
610473,5202175005049,El Sabor Taco Shells 12 Pieces 150 g,El Sabor Φωλιές Τaco 12 Τεμάχια 150 g,El Sabor,Bakery,Pitta & Wraps,,Pitta & Wraps,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610473.jpg,2026-09-12,2026-09-18,
610475,8410376044959,Gullon Sharkies Gluten Free Biscuits 250 g,Gullon Sharkies Μπισκότα Χωρίς Γλουτένη 250 g,Gullon,Food Cupboard,Vegan,Biscuits,Biscuits,kg,0,0,1,0,1,0,0,0,https://alphamega.com.cy/Files/Images/Products/610475.jpg,2026-09-12,2026-09-18,
610478,8437013668149,Cerdos Voladores Pale Ale Premium Craft Beer 4.5% 330 ml,Cerdos Voladores Μπύρα Pale Ale Premium Craft 4.5% 330 ml,Cerdos Voladores,Specialized Nutrition,Gluten Free,Beer,Beer,L,0,0,0,0,1,0,0,0,https://alphamega.com.cy/Files/Images/Products/610478.jpg,2026-09-12,2026-09-18,
610479,8437013668187,Hoppy Flower Beer Doble IPA 7.5% 330 ml,Hoppy Flower Μπύρα Doble IPA 7.5% 330 ml,Hoppy Flower,Specialized Nutrition,Vegan,Beer,Beer,L,0,0,1,0,1,0,0,0,https://alphamega.com.cy/Files/Images/Products/610479.jpg,2026-09-12,2026-09-18,
610492,5011832071064,Morphy Richards Compact Blender Midnight Blue 1000 W CE,Morphy Richards Μπλέντερ σε Compact Εκδοχή Midnight Blue 1000 W CE,Morphy Richards,Homeware,Electrical Appliances,Kitchen Appliances,Kitchen Appliances,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610492.jpg,2026-09-12,2026-09-18,
610493,5298004500168,Morphy Richards Rechargeable Personal Blender Blue CE,Morphy Richards Επαναφορτιζόμενο Μπλέντερ Χειρός Μπλε CE,Morphy Richards,Homeware,Electrical Appliances,Kitchen Appliances,"Blenders, Mixers & Food Processors",,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610493.jpg,2026-09-12,2026-09-18,
610511,4008033441063,Fackelmann Pinapple Slicer 23.5x8 cm,Fackelmann Κόπτης Ανανά 23.5x8 cm,Fackelmann,Homeware,Kitchenware,Kitchen Tools,Kitchen Tools,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610511.jpg,2026-09-12,2026-09-18,
610529,8717847155009,Bolsius Fragrnced Candles True Citronella 18 Pieces,Bolsius Αρωματικά Κεριά True Citronella 18 Τεμάχια,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610529.jpg,2026-09-12,2026-09-18,
610530,8717847190857,Bolsius Fragranced Candle Citronella 82x67 mm,Bolsius Αρωματικό Κερί Citronella 82x67 mm,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610530.jpg,2026-09-12,2026-09-18,
610535,8717847055934,Bolsius True Scents Reed Diffuser Mimosa 60 ml,Bolsius True Scents Αρωματικό Χώρου σε Μπουκάλι Μιμόζα 60 ml,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610535.jpg,2026-09-12,2026-09-18,
610536,8717847184610,Bolsius True Scents Reed Diffuser Peach 60 ml,Bolsius True Scents Αρωματικό Χώρου σε Μπουκάλι Ροδάκινο 60 ml,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610536.jpg,2026-09-12,2026-09-18,
610537,8717847056191,Bolsius Fragrnced Candles True Scents Mimosa 18 Pieces,Bolsius Αρωματικά Κεριά Μιμόζα 18 Τεμάχια,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610537.jpg,2026-09-12,2026-09-18,
610538,8717847161284,Bolsius Fragrnced Candles True Scents Peach 18 Pieces,Bolsius Αρωματικά Κεριά Ροδάκινο 18 Τεμάχια,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610538.jpg,2026-09-12,2026-09-18,
610539,8717847064837,Bolsius Fragrnced Candles True Scents Mimosa 8 Pieces,Bolsius Αρωματικά Κεριά Μιμόζα 8 Τεμάχια,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610539.jpg,2026-09-12,2026-09-18,
610540,8717847161307,Bolsius Fragrnced Candles True Scents Peach 8 Pieces,Bolsius Αρωματικά Κεριά Ροδάκινο 8 Τεμάχια,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610540.jpg,2026-09-12,2026-09-18,
610546,8717847076083,Bolsius True Scents Reed Diffuser Magnolia 60 ml,Bolsius True Scents Αρωματικό Χώρου σε Μπουκάλι Μανόλια 60 ml,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610546.jpg,2026-09-12,2026-09-18,
610547,8717847083357,Bolsius True Scents Reed Diffuser Pomegranate 60 ml,Bolsius True Scents Αρωματικό Χώρου σε Μπουκάλι Ρόδι 60 ml,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610547.jpg,2026-09-12,2026-09-18,
610548,8717847177063,Bolsius True Scents Reed Diffuser Oud Wood 60 ml,Bolsius True Scents Αρωματικό Χώρου σε Μπουκάλι Ξύλο Ουντ 60 ml,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610548.jpg,2026-09-12,2026-09-18,
610549,8717847072771,Bolsius True Scents Reed Diffuser Vanilla 60 ml,Bolsius True Scents Αρωματικό Χώρου σε Μπουκάλι Βανίλια 60 ml,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610549.jpg,2026-09-12,2026-09-18,
610550,8717847072825,Bolsius True Scents Reed Diffuser Lavender 60 ml,Bolsius True Scents Αρωματικό Χώρου σε Μπουκάλι Λεβάντα 60 ml,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610550.jpg,2026-09-12,2026-09-18,
610551,8717847139269,Bolsius True Scents Fragranced Wax Melts Magnolia 6 Pieces,Bolsius True Scents Αρωματικά Κεριά Χωρίς Φιτίλι Μανόλια 6 Τεμάχια,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610551.jpg,2026-09-12,2026-09-18,
610552,8717847139306,Bolsius True Scents Fragranced Wax Melts Pomegranate 6 Pieces,Bolsius True Scents Αρωματικά Κεριά Χωρίς Φιτίλι Ρόδι 6 Τεμάχια,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610552.jpg,2026-09-12,2026-09-18,
610553,8717847139320,Bolsius True Scents Fragranced Wax Melts Oud Wood 6 Pieces,Bolsius True Scents Αρωματικά Κεριά Χωρίς Φιτίλι Ξύλο Ουντ 6 Τεμάχια,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610553.jpg,2026-09-12,2026-09-18,
610554,8717847139221,Bolsius True Scents Fragranced Wax Melts Vanilla 6 Pieces,Bolsius True Scents Αρωματικά Κεριά Χωρίς Φιτίλι Βανίλια 6 Τεμάχια,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610554.jpg,2026-09-12,2026-09-18,
610555,8717847139245,Bolsius True Scents Fragranced Wax Melts Lavender 6 Pieces,Bolsius True Scents Αρωματικά Κεριά Χωρίς Φιτίλι Λεβάντα 6 Τεμάχια,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610555.jpg,2026-09-12,2026-09-18,
610557,8717847177070,Bolsius True Scents Reed Diffuser Apple Cinnamon 60 ml,Bolsius True Scents Αρωματικό Χώρου σε Μπουκάλι Μήλο Κανέλα 60 ml,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610557.jpg,2026-09-12,2026-09-18,
610559,8717847184627,Bolsius True Scents Reed Diffuser Mango 60 ml,Bolsius True Scents Αρωματικό Χώρου σε Μπουκάλι Μάνγκο 60 ml,Bolsius,Homeware,Candles,,Candles,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610559.jpg,2026-09-12,2026-09-18,
610581,9325448175914,Smash Blue Stainless Steel Barista Buddy 475 ml,Smash Blue Παγούρι από Ανοξείδωτο Ατσάλι 475 ml,Smash,Homeware,Kitchenware,Thermos / Tumblers,Thermos / Tumblers,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610581.jpg,2026-09-12,2026-09-18,
610587,9325448137912,Smash Bottle 1 L,Smash Παγούρι Νερού 1 L,Smash,Homeware,Kitchenware,Thermos / Tumblers,Thermos / Tumblers,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610587.jpg,2026-09-12,2026-09-18,
610597,8008970055275,Tesori d' Oriente White Musk Concentrated Fabric Softener 38 Washes 760 ml,Tesori d' Oriente White Musk Συμπυκνωμένο Μαλακτικό Ρούχων 38 Πλύσεις 760 ml,Tesori d' Oriente,Laundry,Fabric Softeners,Concentrate Softener,Concentrate Softener,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610597.jpg,2026-09-12,2026-09-18,
610598,8008970055282,Tesori d' Oriente HamMam Concentrated Fabric Softener 38 Washes 760 ml,Tesori d' Oriente HamMam Συμπυκνωμένο Μαλακτικό Ρούχων 38 Πλύσεις 760 ml,Tesori d' Oriente,Laundry,Fabric Softeners,Concentrate Softener,Concentrate Softener,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610598.jpg,2026-09-12,2026-09-18,
610599,8008970055312,Tesori d' Oriente Ayurveda Concentrated Fabric Softener 38 Washes 760 ml,Tesori d' Oriente Ayurveda Συμπυκνωμένο Μαλακτικό Ρούχων 38 Πλύσεις 760 ml,Tesori d' Oriente,Laundry,Fabric Softeners,Concentrate Softener,Concentrate Softener,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610599.jpg,2026-09-12,2026-09-18,
610600,8008970055305,Tesori d' Oriente Byzantium Concentrated Fabric Softener 38 Washes 760 ml,Tesori d' Oriente Byzantium Συμπυκνωμένο Μαλακτικό Ρούχων 38 Πλύσεις 760 ml,Tesori d' Oriente,Laundry,Fabric Softeners,Concentrate Softener,Concentrate Softener,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610600.jpg,2026-09-12,2026-09-18,
610601,8008970055329,Tesori d' Oriente Thalasso Therapy Concentrated Fabric Softener 38 Washes 760 ml,Tesori d' Oriente Thalasso Therapy Συμπυκνωμένο Μαλακτικό Ρούχων 38 Πλύσεις 760 ml,Tesori d' Oriente,Laundry,Fabric Softeners,Concentrate Softener,Concentrate Softener,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610601.jpg,2026-09-12,2026-09-18,
610605,615908432398,Bed Head TIGI® Colour Goddess Oil Infused Shampoo 400 ml,Bed Head TIGI® Colour Goddess Oil Infused Σαμπουάν 400 ml,Bed Head,Personal Care,Haircare,Shampoo,Shampoo,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610605.jpg,2026-09-12,2026-09-18,
610606,615908432008,Bed Head TIGI® Recovery Moisture Rush Shampoo 400 ml,Bed Head TIGI® Recovery Moisture Rush Σαμπουάν 400 ml,Bed Head,Personal Care,Haircare,Shampoo,Shampoo,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610606.jpg,2026-09-12,2026-09-18,
610607,615908432251,Bed Head TIGI® Serial Blonde Restoring Shampoo 400 ml,Bed Head TIGI® Serial Blonde Restoring Σαμπουάν 400 ml,Bed Head,Personal Care,Haircare,Shampoo,Shampoo,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610607.jpg,2026-09-12,2026-09-18,
610608,615908432442,Bed Head TIGI® Colour Goddess Oil Infused Conditioner 400 ml,Bed Head TIGI® Colour Goddess Oil Infused Μαλακτικό Μαλλιών 400 ml,Bed Head,Personal Care,Haircare,Hair Conditioner,Hair Conditioner,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610608.jpg,2026-09-12,2026-09-18,
610609,615908432053,Bed Head TIGI® Recovery Moisture Rush Conditioner 400 ml,Bed Head TIGI® Recovery Moisture Rush Μαλακτικό Μαλλιών 400 ml,Bed Head,Personal Care,Haircare,Hair Conditioner,Hair Conditioner,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610609.jpg,2026-09-12,2026-09-18,
610610,615908432299,Bed Head TIGI® Serial Blonde Restoring Conditioner 400 ml,Bed Head TIGI® Serial Blonde Restoring Μαλακτικό Μαλλιών 400 ml,Bed Head,Personal Care,Haircare,Hair Conditioner,Hair Conditioner,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610610.jpg,2026-09-12,2026-09-18,
610624,4009900546089,Skittles Chewy Candies In A Crispy Sugar Shell With Fruits Flavour 136 g,Skittles Μασώμενες Καραμέλες Με Τραγανή Επικάλυψη Ζάχαρης Με Γεύση Φρούτων 136 g,Skittles,Food Cupboard,Vegan,"Chocolate, Candy & Chewing Gum",Candy,kg,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610624.jpg,2026-09-12,2026-09-18,
610627,4009900538541,Skittles Chewy Gummies With Fruits Flavour 94 g,Skittles Μασώμενες Καραμέλες Γεύση Φρούτων 94 g,Skittles,Food Cupboard,Snacks,"Chocolate, Candy & Chewing Gum",Candy,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610627.jpg,2026-09-12,2026-09-18,
610628,4009900538589,Skittles Chewy Gummies With Sour Fruits Flavour 94 g,Skittles Μασώμενες Καραμέλες Γεύση Ξινών Φρούτων 94 g,Skittles,Food Cupboard,Snacks,"Chocolate, Candy & Chewing Gum",Candy,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610628.jpg,2026-09-12,2026-09-18,
610631,8015100570164,Bref Power Active Toilet Cleaner Pine 3x50 g,Bref Power Active Καθαριστικό Τουαλέτας Πεύκος 3x50 g,Bref,Household,Cleaning,Bleach & Toilet Cleaners,Toilet Cleaners,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610631.jpg,2026-09-12,2026-09-18,
610632,8015100570133,Bref Power Active Toilet Cleaner Ocean 3x50 g,Bref Power Active Καθαριστικό Τουαλέτας Ωκεανός 3x50 g,Bref,Household,Cleaning,Bleach & Toilet Cleaners,Toilet Cleaners,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610632.jpg,2026-09-12,2026-09-18,
610638,5900020043481,"Nestle Fitness® Protein Cereals With Wheat, Oats And Quinoa 310 g","Nestle Fitness® Protein Δημητριακά Με Σιτάρι, Βρώμη Και Κινόα 310 g",Nestle,Food Cupboard,High Protein,"Cereals, Granola & Oats",Cereals,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610638.jpg,2026-09-12,2026-09-18,
610641,5410091733001,Syoss Classic Anti-Grease Dry Shampoo 200 ml,Syoss Dry Shampoo Κατά της Λιπαρότητας 200 ml,Syoss,Personal Care,Haircare,Shampoo,Shampoo,L,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610641.jpg,2026-09-12,2026-09-18,
610642,5410091759506,Syoss Volume Lift & Texture Dry Shampoo 200 ml,Syoss Dry Shampoo για Όγκο 200 ml,Syoss,Personal Care,Haircare,Shampoo,Shampoo,L,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610642.jpg,2026-09-12,2026-09-18,
610646,5410091771294,Schwarzkopf Taft Super Glue 14 Styling Gel 150 ml,Schwarzkopf Taft Super Glue 14 Τζελ Μαλλιών 150 ml,Taft,Personal Care,Haircare,Hair Gel & Paste,Hair Gel & Paste,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610646.jpg,2026-09-12,2026-09-18,
610733,8435123287670,Cok Tumbler 50 cl 4 Pieces,Cok Ποτήρι 50 cl 4 Τεμάχια,Cok,Homeware,Kitchenware,Glassware,Glassware,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610733.jpg,2026-09-12,2026-09-18,
610734,8435123288462,Cok Glass Jar 2 L,Cok Γυάλινη Κανάτα 2 L,Cok,Homeware,Kitchenware,Glassware,Glassware,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610734.jpg,2026-09-12,2026-09-18,
610735,8056444221442,Tognana Coffee Cup 90 ml,Tognana Ποτηράκι Καφέ 90 ml,Tognana,Homeware,Kitchenware,Mugs,Mugs,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610735.jpg,2026-09-12,2026-09-18,
610736,8435123219817,Cok Set Oil/Vinegar Bottles - Salt/Pepper Shakers 5 Pieces,Cok Σετ Μπουκάλι Λαδιού Μπουκάλι Ξιδιού Αλατιδωτής Πιπεριάς 5 Τεμάχια,Cok,Homeware,Kitchenware,Glassware,Glassware,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610736.jpg,2026-09-12,2026-09-18,
610743,5000116128914,Birds Eye 18 Cod Fillet Fish Fingers 504 g,Birds Eye 18 Ψαροκροκέτες Από Φιλέτο Μπακαλιάρου 504 g,Birds Eye,Frozen,Frozen Fish & Seafood,Frozen Breaded Fish,Frozen Breaded Fish,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610743.jpg,2026-09-12,2026-09-18,
610745,5000116102822,Birds Eye Breaded 4 Fish Fillets with Omega 3 400 g,Birds Eye 4 Παναρισμένα Φιλέτα Ψαριού με Ωμέγα 3 400 g,Birds Eye,Frozen,Frozen Fish & Seafood,Frozen Breaded Fish,Frozen Breaded Fish,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610745.jpg,2026-09-12,2026-09-18,
610750,5038061142327,Remington Blow Dry & Style Caring Airstyler 800 W CE,Remington Πιστολάκι για Στέγνωμα & Στυλιζάρισμα Μαλλιών Airstyler 800 W CE,Remington,Homeware,Electrical Appliances,Hair Styling Appliances,Hair Styling Appliaces,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610750.jpg,2026-09-12,2026-09-18,
610751,5038061142297,Remington Blow Dry & Style Caring 1000 W Airstyler CE,Remington Πιστολάκι & Στυλιζάρισμα Μαλλιών 1000 W CE,Remington,Homeware,Electrical Appliances,Hair Styling Appliances,Curls & Brushes,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/610751.jpg,2026-09-12,2026-09-18,
