key,station_id,fuel,price,first_seen,last_seen,delisted_on
f06cc2016c8b:diesel,f06cc2016c8b,diesel,1.907,2026-09-13,2026-09-14,
f06cc2016c8b:heating_oil,f06cc2016c8b,heating_oil,1.559,2026-09-13,2026-09-14,
f06cc2016c8b:kerosene,f06cc2016c8b,kerosene,1.469,2026-09-13,2026-09-14,
f06cc2016c8b:unleaded95,f06cc2016c8b,unleaded95,1.645,2026-09-13,2026-09-14,
f06cc2016c8b:unleaded98,f06cc2016c8b,unleaded98,1.675,2026-09-13,2026-09-14,
f17f81a488ad:diesel,f17f81a488ad,diesel,1.898,2026-09-13,2026-09-14,
f17f81a488ad:heating_oil,f17f81a488ad,heating_oil,1.489,2026-09-13,2026-09-14,
f17f81a488ad:kerosene,f17f81a488ad,kerosene,1.399,2026-09-13,2026-09-14,
f17f81a488ad:unleaded95,f17f81a488ad,unleaded95,1.619,2026-09-13,2026-09-14,
f17f81a488ad:unleaded98,f17f81a488ad,unleaded98,1.679,2026-09-13,2026-09-14,
f1dfb918aa44:diesel,f1dfb918aa44,diesel,1.919,2026-09-13,2026-09-14,
f1dfb918aa44:heating_oil,f1dfb918aa44,heating_oil,1.538,2026-09-13,2026-09-14,
f1dfb918aa44:unleaded95,f1dfb918aa44,unleaded95,1.665,2026-09-13,2026-09-14,
f1dfb918aa44:unleaded98,f1dfb918aa44,unleaded98,1.699,2026-09-13,2026-09-14,
f2f4e4925f53:diesel,f2f4e4925f53,diesel,1.909,2026-09-13,2026-09-14,
f2f4e4925f53:heating_oil,f2f4e4925f53,heating_oil,1.529,2026-09-13,2026-09-14,
f2f4e4925f53:kerosene,f2f4e4925f53,kerosene,1.416,2026-09-13,2026-09-14,
f2f4e4925f53:unleaded95,f2f4e4925f53,unleaded95,1.658,2026-09-13,2026-09-14,
f2f4e4925f53:unleaded98,f2f4e4925f53,unleaded98,1.715,2026-09-13,2026-09-14,
f31b0c4ec3e6:diesel,f31b0c4ec3e6,diesel,1.907,2026-09-13,2026-09-14,
f31b0c4ec3e6:heating_oil,f31b0c4ec3e6,heating_oil,1.559,2026-09-13,2026-09-14,
f31b0c4ec3e6:kerosene,f31b0c4ec3e6,kerosene,1.489,2026-09-13,2026-09-14,
f31b0c4ec3e6:unleaded95,f31b0c4ec3e6,unleaded95,1.647,2026-09-13,2026-09-14,
f31b0c4ec3e6:unleaded98,f31b0c4ec3e6,unleaded98,1.689,2026-09-13,2026-09-14,
f3cb3f8d3a20:diesel,f3cb3f8d3a20,diesel,1.908,2026-09-13,2026-09-14,
f3cb3f8d3a20:heating_oil,f3cb3f8d3a20,heating_oil,1.559,2026-09-13,2026-09-14,
f3cb3f8d3a20:unleaded95,f3cb3f8d3a20,unleaded95,1.645,2026-09-13,2026-09-14,
f3cb3f8d3a20:unleaded98,f3cb3f8d3a20,unleaded98,1.675,2026-09-13,2026-09-14,
f42c281a9496:diesel,f42c281a9496,diesel,1.939,2026-09-13,2026-09-14,
f42c281a9496:heating_oil,f42c281a9496,heating_oil,1.599,2026-09-13,2026-09-14,
f42c281a9496:kerosene,f42c281a9496,kerosene,1.489,2026-09-13,2026-09-14,
f42c281a9496:unleaded95,f42c281a9496,unleaded95,1.679,2026-09-13,2026-09-14,
f42c281a9496:unleaded98,f42c281a9496,unleaded98,1.735,2026-09-13,2026-09-14,
f4ab2c452dea:diesel,f4ab2c452dea,diesel,1.928,2026-09-13,2026-09-14,
f4ab2c452dea:heating_oil,f4ab2c452dea,heating_oil,1.547,2026-09-13,2026-09-14,
f4ab2c452dea:kerosene,f4ab2c452dea,kerosene,1.455,2026-09-13,2026-09-14,
f4ab2c452dea:unleaded95,f4ab2c452dea,unleaded95,1.669,2026-09-13,2026-09-14,
f4ab2c452dea:unleaded98,f4ab2c452dea,unleaded98,1.719,2026-09-13,2026-09-14,
f4d2b1d30ed4:diesel,f4d2b1d30ed4,diesel,1.885,2026-09-13,2026-09-14,
f4d2b1d30ed4:heating_oil,f4d2b1d30ed4,heating_oil,1.524,2026-09-13,2026-09-14,
f4d2b1d30ed4:kerosene,f4d2b1d30ed4,kerosene,1.433,2026-09-13,2026-09-14,
f4d2b1d30ed4:unleaded95,f4d2b1d30ed4,unleaded95,1.613,2026-09-13,2026-09-14,
f4d2b1d30ed4:unleaded98,f4d2b1d30ed4,unleaded98,1.685,2026-09-13,2026-09-14,
f5945935bb49:diesel,f5945935bb49,diesel,1.929,2026-09-13,2026-09-14,
f5945935bb49:heating_oil,f5945935bb49,heating_oil,1.548,2026-09-13,2026-09-14,
f5945935bb49:kerosene,f5945935bb49,kerosene,1.455,2026-09-13,2026-09-14,
f5945935bb49:unleaded95,f5945935bb49,unleaded95,1.669,2026-09-13,2026-09-14,
f5945935bb49:unleaded98,f5945935bb49,unleaded98,1.720,2026-09-13,2026-09-14,
f6f989575c60:diesel,f6f989575c60,diesel,1.924,2026-09-13,2026-09-14,
f6f989575c60:heating_oil,f6f989575c60,heating_oil,1.568,2026-09-13,2026-09-14,
f6f989575c60:kerosene,f6f989575c60,kerosene,1.499,2026-09-13,2026-09-14,
f6f989575c60:unleaded95,f6f989575c60,unleaded95,1.649,2026-09-13,2026-09-14,
f6f989575c60:unleaded98,f6f989575c60,unleaded98,1.689,2026-09-13,2026-09-14,
f7018faecfa5:diesel,f7018faecfa5,diesel,1.909,2026-09-13,2026-09-14,
f7018faecfa5:heating_oil,f7018faecfa5,heating_oil,1.528,2026-09-13,2026-09-14,
f7018faecfa5:kerosene,f7018faecfa5,kerosene,1.435,2026-09-13,2026-09-14,
f7018faecfa5:unleaded95,f7018faecfa5,unleaded95,1.649,2026-09-13,2026-09-14,
f7018faecfa5:unleaded98,f7018faecfa5,unleaded98,1.699,2026-09-13,2026-09-14,
f75770842fc7:diesel,f75770842fc7,diesel,1.909,2026-09-13,2026-09-14,
f75770842fc7:heating_oil,f75770842fc7,heating_oil,1.589,2026-09-13,2026-09-14,
f75770842fc7:unleaded95,f75770842fc7,unleaded95,1.648,2026-09-13,2026-09-14,
f75770842fc7:unleaded98,f75770842fc7,unleaded98,1.678,2026-09-13,2026-09-14,
f8ad88f2d98a:diesel,f8ad88f2d98a,diesel,1.909,2026-09-13,2026-09-14,
f8ad88f2d98a:heating_oil,f8ad88f2d98a,heating_oil,1.528,2026-09-13,2026-09-14,
f8ad88f2d98a:kerosene,f8ad88f2d98a,kerosene,1.435,2026-09-13,2026-09-14,
f8ad88f2d98a:unleaded95,f8ad88f2d98a,unleaded95,1.649,2026-09-13,2026-09-14,
f8ad88f2d98a:unleaded98,f8ad88f2d98a,unleaded98,1.699,2026-09-13,2026-09-14,
fc394b0b3c0a:diesel,fc394b0b3c0a,diesel,1.899,2026-09-13,2026-09-14,
fc394b0b3c0a:heating_oil,fc394b0b3c0a,heating_oil,1.559,2026-09-13,2026-09-14,
fc394b0b3c0a:kerosene,fc394b0b3c0a,kerosene,1.489,2026-09-13,2026-09-14,
fc394b0b3c0a:unleaded95,fc394b0b3c0a,unleaded95,1.629,2026-09-13,2026-09-14,
fc394b0b3c0a:unleaded98,fc394b0b3c0a,unleaded98,1.669,2026-09-13,2026-09-14,
fcc769f17c2b:diesel,fcc769f17c2b,diesel,1.938,2026-09-13,2026-09-14,
fcc769f17c2b:heating_oil,fcc769f17c2b,heating_oil,1.598,2026-09-13,2026-09-14,
fcc769f17c2b:kerosene,fcc769f17c2b,kerosene,1.500,2026-09-13,2026-09-14,
fcc769f17c2b:unleaded95,fcc769f17c2b,unleaded95,1.668,2026-09-13,2026-09-14,
fcc769f17c2b:unleaded98,fcc769f17c2b,unleaded98,1.688,2026-09-13,2026-09-14,
fe4873a2e4a6:diesel,fe4873a2e4a6,diesel,1.905,2026-09-13,2026-09-14,
fe4873a2e4a6:heating_oil,fe4873a2e4a6,heating_oil,1.499,2026-09-13,2026-09-14,
fe4873a2e4a6:kerosene,fe4873a2e4a6,kerosene,1.435,2026-09-13,2026-09-14,
fe4873a2e4a6:unleaded95,fe4873a2e4a6,unleaded95,1.639,2026-09-13,2026-09-14,
fe4873a2e4a6:unleaded98,fe4873a2e4a6,unleaded98,1.695,2026-09-13,2026-09-14,
